"DateTime","Depth","Temp"
2019-09-17 12:00:00,"6.75",18.69
2019-09-18 12:00:00,"6.75",18.53
2019-09-19 12:00:00,"6.75",18.29
2019-09-20 12:00:00,"6.75",18.22
2019-09-21 12:00:00,"6.75",18.33
2019-09-22 12:00:00,"6.75",18.23
2019-09-23 12:00:00,"6.75",18.44
2019-09-24 12:00:00,"6.75",18.46
2019-09-25 12:00:00,"6.75",18.81
2019-09-26 12:00:00,"6.75",18.7
2019-09-27 12:00:00,"6.75",18.33
2019-09-28 12:00:00,"6.75",18.39
2019-09-29 12:00:00,"6.75",18.39
2019-09-30 12:00:00,"6.75",18.01
2019-10-01 12:00:00,"6.75",17.82
2019-10-02 12:00:00,"6.75",17.88
2019-10-03 12:00:00,"6.75",17.32
2019-10-04 12:00:00,"6.75",16.77
2019-10-05 12:00:00,"6.75",16.2
2019-10-06 12:00:00,"6.75",15.94
2019-10-07 12:00:00,"6.75",15.8
2019-10-08 12:00:00,"6.75",15.72
2019-10-09 12:00:00,"6.75",15.56
2019-10-10 12:00:00,"6.75",15.27
2019-10-11 12:00:00,"6.75",14.96
2019-10-12 12:00:00,"6.75",14.8
2019-10-13 12:00:00,"6.75",14.77
2019-10-14 12:00:00,"6.75",14.71
2019-10-15 12:00:00,"6.75",14.58
2019-10-16 12:00:00,"6.75",14.5
2019-10-17 12:00:00,"6.75",13.91
2019-10-18 12:00:00,"6.75",13.43
2019-10-19 12:00:00,"6.75",13.13
2019-10-20 12:00:00,"6.75",12.91
2019-10-21 12:00:00,"6.75",12.83
2019-10-22 12:00:00,"6.75",12.84
2019-10-23 12:00:00,"6.75",12.77
2019-10-24 12:00:00,"6.75",12.65
2019-10-25 12:00:00,"6.75",12.51
2019-10-26 12:00:00,"6.75",12.44
2019-10-27 12:00:00,"6.75",12.27
2019-10-28 12:00:00,"6.75",12.05
2019-10-29 12:00:00,"6.75",11.98
2019-10-30 12:00:00,"6.75",11.98
2019-10-31 12:00:00,"6.75",12.09
2019-11-01 12:00:00,"6.75",12.2
2019-11-02 12:00:00,"6.75",11.85
2019-11-03 12:00:00,"6.75",11.51
2019-11-04 12:00:00,"6.75",11.33
NA,"6.75",NA
NA,"6.75",NA
NA,"6.75",NA
NA,"6.75",NA
NA,"6.75",NA
NA,"6.75",NA
2020-05-03 12:00:00,"6.75",6.894
2020-05-04 12:00:00,"6.75",7.46
2020-05-05 12:00:00,"6.75",7.28
2020-05-06 12:00:00,"6.75",7.51
2020-05-07 12:00:00,"6.75",8.16
2020-05-08 12:00:00,"6.75",8.04
2020-05-09 12:00:00,"6.75",7.91
2020-05-10 12:00:00,"6.75",7.76
2020-05-11 12:00:00,"6.75",7.85
2020-05-12 12:00:00,"6.75",7.93
2020-05-13 12:00:00,"6.75",8
2020-05-14 12:00:00,"6.75",8.04
2020-05-15 12:00:00,"6.75",8.18
2020-05-16 12:00:00,"6.75",9.09
2020-05-17 12:00:00,"6.75",NA
2020-05-18 12:00:00,"6.75",8.9
2020-05-19 12:00:00,"6.75",10.46
2020-05-20 12:00:00,"6.75",9.81
2020-05-21 12:00:00,"6.75",9.89
2020-05-22 12:00:00,"6.75",10.55
2020-05-23 12:00:00,"6.75",10.41
2020-05-24 12:00:00,"6.75",NA
2020-05-25 12:00:00,"6.75",NA
2020-05-26 12:00:00,"6.75",NA
2020-05-27 12:00:00,"6.75",NA
2020-05-28 12:00:00,"6.75",NA
2020-05-29 12:00:00,"6.75",NA
2020-05-30 12:00:00,"6.75",NA
2020-05-31 12:00:00,"6.75",NA
2020-06-01 12:00:00,"6.75",NA
2020-06-02 12:00:00,"6.75",NA
2020-06-03 12:00:00,"6.75",13.92
2020-06-04 12:00:00,"6.75",13.99
2020-06-05 12:00:00,"6.75",16.09
2020-06-06 12:00:00,"6.75",15.68
2020-06-07 12:00:00,"6.75",17.65
2020-06-08 12:00:00,"6.75",15.05
2020-06-09 12:00:00,"6.75",15.56
2020-06-10 12:00:00,"6.75",17.37
2020-06-11 12:00:00,"6.75",17.39
2020-06-12 12:00:00,"6.75",16.46
2020-06-13 12:00:00,"6.75",17.72
2020-06-14 12:00:00,"6.75",17.72
2020-06-15 12:00:00,"6.75",17.64
2020-06-16 12:00:00,"6.75",17.19
2020-06-17 12:00:00,"6.75",17.65
2020-06-18 12:00:00,"6.75",17.2
2020-06-19 12:00:00,"6.75",17.99
2020-06-20 12:00:00,"6.75",18.08
2020-06-21 12:00:00,"6.75",17.87
2020-06-22 12:00:00,"6.75",18.03
2020-06-23 12:00:00,"6.75",17.96
2020-06-24 12:00:00,"6.75",17.81
2020-06-25 12:00:00,"6.75",17.47
2020-06-26 12:00:00,"6.75",17.9
2020-06-27 12:00:00,"6.75",17.83
2020-06-28 12:00:00,"6.75",18.18
2020-06-29 12:00:00,"6.75",17.61
2020-06-30 12:00:00,"6.75",17.64
2020-07-01 12:00:00,"6.75",18.61
2020-07-02 12:00:00,"6.75",18.22
2020-07-03 12:00:00,"6.75",19.05
2020-07-04 12:00:00,"6.75",18.14
2020-07-05 12:00:00,"6.75",18.19
2020-07-06 12:00:00,"6.75",19.56
2020-07-07 12:00:00,"6.75",18.96
2020-07-08 12:00:00,"6.75",18.94
2020-07-09 12:00:00,"6.75",19.44
2020-07-10 12:00:00,"6.75",18.82
2020-07-11 12:00:00,"6.75",19.93
2020-07-12 12:00:00,"6.75",20.99
2020-07-13 12:00:00,"6.75",19.52
2020-07-14 12:00:00,"6.75",18.46
2020-07-15 12:00:00,"6.75",19.41
2020-07-16 12:00:00,"6.75",20.83
2020-07-17 12:00:00,"6.75",23.91
2020-07-18 12:00:00,"6.75",22.3
2020-07-19 12:00:00,"6.75",22.35
2020-07-20 12:00:00,"6.75",22.81
2020-07-21 12:00:00,"6.75",23.02
2020-07-22 12:00:00,"6.75",21.82
2020-07-23 12:00:00,"6.75",22.1
2020-07-24 12:00:00,"6.75",22.66
2020-07-25 12:00:00,"6.75",21.76
2020-07-26 12:00:00,"6.75",22.31
2020-07-27 12:00:00,"6.75",23.28
2020-07-28 12:00:00,"6.75",24.61
2020-07-29 12:00:00,"6.75",23.81
2020-07-30 12:00:00,"6.75",24.49
2020-07-31 12:00:00,"6.75",25.18
2020-08-01 12:00:00,"6.75",24.95
2020-08-02 12:00:00,"6.75",23.86
2020-08-03 12:00:00,"6.75",25.03
2020-08-04 12:00:00,"6.75",25
2020-08-05 12:00:00,"6.75",23.73
2020-08-06 12:00:00,"6.75",23.64
2020-08-07 12:00:00,"6.75",23.72
2020-08-08 12:00:00,"6.75",23.84
2020-08-09 12:00:00,"6.75",23.85
2020-08-10 12:00:00,"6.75",23.86
2020-08-11 12:00:00,"6.75",23.99
2020-08-12 12:00:00,"6.75",24.85
2020-08-13 12:00:00,"6.75",23.91
2020-08-14 12:00:00,"6.75",23.95
2020-08-15 12:00:00,"6.75",24.25
2020-08-16 12:00:00,"6.75",24.71
2020-08-17 12:00:00,"6.75",24.24
2020-08-18 12:00:00,"6.75",24.22
2020-08-19 12:00:00,"6.75",23.95
2020-08-19 12:00:00,"6.75",23.95
2020-08-22 12:00:00,"6.75",23.32
2020-08-23 12:00:00,"6.75",23.4
2020-08-24 12:00:00,"6.75",23.44
2020-08-25 12:00:00,"6.75",23.29
2020-08-26 12:00:00,"6.75",23.2
2020-08-27 12:00:00,"6.75",22.38
2020-08-28 12:00:00,"6.75",22.04
2020-08-29 12:00:00,"6.75",21.8
2020-08-30 12:00:00,"6.75",21.26
2020-08-31 12:00:00,"6.75",20.83
2020-09-01 12:00:00,"6.75",21.01
2020-09-02 12:00:00,"6.75",20.76
2020-09-03 12:00:00,"6.75",20.8
2020-09-04 12:00:00,"6.75",20.86
2020-09-05 12:00:00,"6.75",20.63
2020-09-06 12:00:00,"6.75",20.63
2020-09-07 12:00:00,"6.75",20.72
2020-09-08 12:00:00,"6.75",20.65
2020-09-09 12:00:00,"6.75",20.73
2020-09-10 12:00:00,"6.75",20.92
2020-09-11 12:00:00,"6.75",21.07
2020-09-12 12:00:00,"6.75",20.74
2020-09-13 12:00:00,"6.75",20.57
2020-09-14 12:00:00,"6.75",20.36
2020-09-15 12:00:00,"6.75",19.69
2020-09-16 12:00:00,"6.75",19.43
2020-09-17 12:00:00,"6.75",19.18
2020-09-18 12:00:00,"6.75",18.93
2020-09-19 12:00:00,"6.75",18.41
2020-09-20 12:00:00,"6.75",17.91
2020-09-21 12:00:00,"6.75",17.53
2020-09-22 12:00:00,"6.75",17.26
2020-09-23 12:00:00,"6.75",16.93
2020-09-24 12:00:00,"6.75",16.86
2020-09-25 12:00:00,"6.75",16.93
2020-09-26 12:00:00,"6.75",17.01
2020-09-27 12:00:00,"6.75",17.37
2020-09-28 12:00:00,"6.75",17.83
2020-09-29 12:00:00,"6.75",17.95
2020-09-30 12:00:00,"6.75",18.07
2020-10-01 12:00:00,"6.75",17.71
2020-10-02 12:00:00,"6.75",17.7
2020-10-03 12:00:00,"6.75",17.31
2020-10-04 12:00:00,"6.75",17.02
2007-08-28 12:00:00,"6.5",19.77
2007-08-29 12:00:00,"6.5",20.51
2007-08-30 12:00:00,"6.5",20.44
2007-08-31 12:00:00,"6.5",19.59
2007-09-01 12:00:00,"6.5",21.82
2007-09-02 12:00:00,"6.5",19.44
2007-09-03 12:00:00,"6.5",19.5
2007-09-04 12:00:00,"6.5",20.81
2007-09-05 12:00:00,"6.5",20.65
2007-09-06 12:00:00,"6.5",20.12
2007-09-07 12:00:00,"6.5",20.33
2007-09-08 12:00:00,"6.5",20.62
2007-09-09 12:00:00,"6.5",20.51
2007-09-10 12:00:00,"6.5",20.31
2007-09-11 12:00:00,"6.5",20.34
2007-09-12 12:00:00,"6.5",19.24
2007-09-13 12:00:00,"6.5",19.5
2007-09-14 12:00:00,"6.5",19.45
2007-09-15 12:00:00,"6.5",19.3
2007-09-16 12:00:00,"6.5",18.74
2007-09-17 12:00:00,"6.5",18.38
2007-09-18 12:00:00,"6.5",18.36
2007-09-19 12:00:00,"6.5",18.25
2007-09-20 12:00:00,"6.5",18.28
2007-09-21 12:00:00,"6.5",18.19
2007-09-22 12:00:00,"6.5",18.32
2007-09-23 12:00:00,"6.5",18.19
2007-09-24 12:00:00,"6.5",18.5
2007-09-25 12:00:00,"6.5",18.52
2007-09-26 12:00:00,"6.5",18.55
2007-09-27 12:00:00,"6.5",18.69
2007-09-28 12:00:00,"6.5",18.53
2007-09-29 12:00:00,"6.5",19.13
2007-09-30 12:00:00,"6.5",18.67
2007-10-01 12:00:00,"6.5",18.32
2007-10-02 12:00:00,"6.5",18.02
2007-10-03 12:00:00,"6.5",18.07
2007-10-04 12:00:00,"6.5",NA
2007-10-05 12:00:00,"6.5",18
2007-10-06 12:00:00,"6.5",18.14
2007-10-07 12:00:00,"6.5",18.57
2007-10-08 12:00:00,"6.5",18.25
2007-10-09 12:00:00,"6.5",17.78
2007-10-10 12:00:00,"6.5",17.41
2007-10-11 12:00:00,"6.5",17.14
2007-10-12 12:00:00,"6.5",16.71
2007-10-13 12:00:00,"6.5",15.82
2007-10-14 12:00:00,"6.5",15.54
2007-10-15 12:00:00,"6.5",15.07
2007-10-16 12:00:00,"6.5",14.75
2007-10-17 12:00:00,"6.5",14.44
2007-10-18 12:00:00,"6.5",14.32
2007-10-19 12:00:00,"6.5",14.33
2007-10-20 12:00:00,"6.5",14.41
2007-10-21 12:00:00,"6.5",14.25
2007-10-22 12:00:00,"6.5",14.25
2007-10-23 12:00:00,"6.5",14.5
2007-10-24 12:00:00,"6.5",14.5
2007-10-25 12:00:00,"6.5",14.25
2007-10-26 12:00:00,"6.5",14.14
2007-10-27 12:00:00,"6.5",13.94
2007-10-28 12:00:00,"6.5",13.57
2007-10-29 12:00:00,"6.5",12.99
2007-10-30 12:00:00,"6.5",12.64
2007-10-31 12:00:00,"6.5",12.44
2007-11-01 12:00:00,"6.5",12.31
2007-11-02 12:00:00,"6.5",11.88
2007-11-03 12:00:00,"6.5",11.69
2007-11-04 12:00:00,"6.5",NA
2007-11-05 12:00:00,"6.5",10.95
2007-11-06 12:00:00,"6.5",10.73
2007-11-07 12:00:00,"6.5",10.44
2007-11-08 12:00:00,"6.5",10.19
2007-11-09 12:00:00,"6.5",9.87
2007-11-10 12:00:00,"6.5",9.62
2007-11-11 12:00:00,"6.5",9.25
2007-11-12 12:00:00,"6.5",8.81
2007-11-13 12:00:00,"6.5",8.74
2007-11-14 12:00:00,"6.5",8.68
2007-11-15 12:00:00,"6.5",8.62
2007-11-16 12:00:00,"6.5",8.43
2007-11-17 12:00:00,"6.5",7.99
2007-11-18 12:00:00,"6.5",7.65
2007-11-19 12:00:00,"6.5",7.36
2007-11-20 12:00:00,"6.5",7.11
2007-11-21 12:00:00,"6.5",6.91
2007-11-22 12:00:00,"6.5",6.86
2007-11-23 12:00:00,"6.5",6.61
2007-11-24 12:00:00,"6.5",6.11
2007-11-25 12:00:00,"6.5",5.94
2007-11-26 12:00:00,"6.5",5.67
2007-11-27 12:00:00,"6.5",5.73
2007-11-28 12:00:00,"6.5",5.48
2007-11-29 12:00:00,"6.5",5.45
2007-11-30 12:00:00,"6.5",4.98
2007-12-01 12:00:00,"6.5",4.66
2007-12-02 12:00:00,"6.5",4.22
2007-12-03 12:00:00,"6.5",3.6
2007-12-04 12:00:00,"6.5",3.34
2007-12-05 12:00:00,"6.5",3.16
2007-12-06 12:00:00,"6.5",2.97
2007-12-07 12:00:00,"6.5",2.78
2007-12-08 12:00:00,"6.5",2.7
2007-12-09 12:00:00,"6.5",2.59
2007-12-10 12:00:00,"6.5",2.17
2007-12-11 12:00:00,"6.5",2.34
2007-12-12 12:00:00,"6.5",2.53
2007-12-13 12:00:00,"6.5",2.23
2007-12-14 12:00:00,"6.5",NA
2007-12-15 12:00:00,"6.5",NA
2007-12-16 12:00:00,"6.5",NA
2007-12-17 12:00:00,"6.5",NA
2007-12-18 12:00:00,"6.5",NA
2007-12-19 12:00:00,"6.5",NA
2007-12-20 12:00:00,"6.5",1.02
2007-12-21 12:00:00,"6.5",1.02
2007-12-22 12:00:00,"6.5",1.02
2007-12-23 12:00:00,"6.5",1.02
2007-12-24 12:00:00,"6.5",0.99
2007-12-25 12:00:00,"6.5",1
2007-12-26 12:00:00,"6.5",1.02
2007-12-27 12:00:00,"6.5",1.02
2007-12-28 12:00:00,"6.5",1.03
2007-12-29 12:00:00,"6.5",1.03
2007-12-30 12:00:00,"6.5",1.03
2007-12-31 12:00:00,"6.5",1.06
2008-01-01 12:00:00,"6.5",1.08
2008-01-02 12:00:00,"6.5",1.08
2008-01-03 12:00:00,"6.5",1.08
2008-01-04 12:00:00,"6.5",1.1
2008-01-05 12:00:00,"6.5",1.08
2008-01-06 12:00:00,"6.5",1.11
2008-01-07 12:00:00,"6.5",1.1
2008-01-08 12:00:00,"6.5",1.14
2008-01-09 12:00:00,"6.5",1.1
2008-01-10 12:00:00,"6.5",1.22
2008-01-11 12:00:00,"6.5",1.21
2008-01-12 12:00:00,"6.5",1.24
2008-01-13 12:00:00,"6.5",1.24
2008-01-14 12:00:00,"6.5",1.32
2008-01-15 12:00:00,"6.5",1.27
2008-01-16 12:00:00,"6.5",1.32
2008-01-17 12:00:00,"6.5",1.33
2008-01-18 12:00:00,"6.5",1.33
2008-01-19 12:00:00,"6.5",1.33
2008-01-20 12:00:00,"6.5",1.32
2008-01-21 12:00:00,"6.5",1.32
2008-01-22 12:00:00,"6.5",1.33
2008-01-23 12:00:00,"6.5",1.33
2008-01-24 12:00:00,"6.5",1.36
2008-01-25 12:00:00,"6.5",1.38
2008-01-26 12:00:00,"6.5",1.39
2008-01-27 12:00:00,"6.5",1.39
2008-01-28 12:00:00,"6.5",1.39
2008-01-29 12:00:00,"6.5",1.39
2008-02-03 12:00:00,"6.5",1.39
2008-02-04 12:00:00,"6.5",1.39
2008-02-05 12:00:00,"6.5",1.46
2008-02-06 12:00:00,"6.5",1.46
2008-02-07 12:00:00,"6.5",1.47
2008-02-08 12:00:00,"6.5",1.46
2008-02-09 12:00:00,"6.5",1.46
2008-02-10 12:00:00,"6.5",1.47
2008-02-11 12:00:00,"6.5",1.49
2008-02-12 12:00:00,"6.5",1.5
2008-02-13 12:00:00,"6.5",1.46
2008-02-14 12:00:00,"6.5",1.52
2008-02-15 12:00:00,"6.5",1.5
2008-02-16 12:00:00,"6.5",1.49
2008-02-17 12:00:00,"6.5",1.52
2008-02-18 12:00:00,"6.5",1.5
2008-02-19 12:00:00,"6.5",1.52
2008-02-20 12:00:00,"6.5",1.52
2008-02-21 12:00:00,"6.5",1.52
2008-02-22 12:00:00,"6.5",1.52
2008-02-23 12:00:00,"6.5",1.52
2008-02-24 12:00:00,"6.5",1.52
2008-02-25 12:00:00,"6.5",1.5
2008-02-26 12:00:00,"6.5",1.47
2008-02-27 12:00:00,"6.5",1.52
2008-02-28 12:00:00,"6.5",1.49
2008-02-29 12:00:00,"6.5",1.55
2008-03-01 12:00:00,"6.5",1.54
2008-03-02 12:00:00,"6.5",1.55
2008-03-03 12:00:00,"6.5",1.55
2008-03-04 12:00:00,"6.5",1.58
2008-03-05 12:00:00,"6.5",1.58
2008-03-06 12:00:00,"6.5",1.57
2008-03-07 12:00:00,"6.5",1.57
2008-03-08 12:00:00,"6.5",1.58
NA,"6.5",NA
NA,"6.5",NA
NA,"6.5",NA
NA,"6.5",NA
NA,"6.5",NA
NA,"6.5",NA
2008-03-09 12:00:00,"6.5",1.58
2008-03-10 12:00:00,"6.5",1.58
2008-03-11 12:00:00,"6.5",1.6
2008-03-12 12:00:00,"6.5",1.61
2008-03-13 12:00:00,"6.5",1.58
2008-03-14 12:00:00,"6.5",1.65
2008-03-15 12:00:00,"6.5",1.61
2008-03-16 12:00:00,"6.5",1.65
2008-03-17 12:00:00,"6.5",1.63
2008-03-18 12:00:00,"6.5",1.63
2008-03-19 12:00:00,"6.5",1.71
2008-03-20 12:00:00,"6.5",1.65
2008-03-21 12:00:00,"6.5",1.65
2008-03-22 12:00:00,"6.5",1.61
2008-03-23 12:00:00,"6.5",1.63
2008-03-24 12:00:00,"6.5",1.69
2008-03-25 12:00:00,"6.5",1.71
2008-03-26 12:00:00,"6.5",1.71
2008-03-27 12:00:00,"6.5",1.72
2008-03-28 12:00:00,"6.5",1.71
2008-03-29 12:00:00,"6.5",1.72
2008-03-30 12:00:00,"6.5",1.76
2008-03-31 12:00:00,"6.5",1.76
2008-04-01 12:00:00,"6.5",1.77
2008-04-02 12:00:00,"6.5",1.82
2008-04-03 12:00:00,"6.5",1.84
2008-04-04 12:00:00,"6.5",1.82
2008-04-05 12:00:00,"6.5",1.84
2008-04-06 12:00:00,"6.5",1.84
2008-04-07 12:00:00,"6.5",1.84
2008-04-08 12:00:00,"6.5",1.9
2008-04-09 12:00:00,"6.5",1.95
2008-04-10 12:00:00,"6.5",1.98
2008-04-11 12:00:00,"6.5",2.07
2008-04-12 12:00:00,"6.5",2.15
2008-04-13 12:00:00,"6.5",2.21
2008-04-14 12:00:00,"6.5",2.21
2008-04-15 12:00:00,"6.5",2.34
2008-04-16 12:00:00,"6.5",2.53
2008-04-17 12:00:00,"6.5",2.68
2008-04-18 12:00:00,"6.5",2.78
2008-04-19 12:00:00,"6.5",2.84
2008-04-20 12:00:00,"6.5",3.16
2008-04-21 12:00:00,"6.5",3.41
2008-04-22 12:00:00,"6.5",3.78
2008-04-23 12:00:00,"6.5",3.91
2008-04-24 12:00:00,"6.5",4.41
2008-04-25 12:00:00,"6.5",4.48
2008-04-26 12:00:00,"6.5",5.73
2008-04-27 12:00:00,"6.5",5.54
2008-04-28 12:00:00,"6.5",5.59
2008-04-29 12:00:00,"6.5",5.42
2008-04-30 12:00:00,"6.5",5.57
2008-05-01 12:00:00,"6.5",5.42
2008-05-02 12:00:00,"6.5",5.79
2008-05-03 12:00:00,"6.5",5.73
2008-05-04 12:00:00,"6.5",5.67
2008-05-05 12:00:00,"6.5",5.92
2008-05-06 12:00:00,"6.5",5.84
2008-05-07 12:00:00,"6.5",5.92
2008-05-08 12:00:00,"6.5",6.23
2008-05-09 12:00:00,"6.5",7.16
2008-05-10 12:00:00,"6.5",7.76
2008-05-11 12:00:00,"6.5",8.24
2008-05-12 12:00:00,"6.5",8.7
2008-05-13 12:00:00,"6.5",9.26
2008-05-14 12:00:00,"6.5",9.25
2008-05-15 12:00:00,"6.5",7.61
2008-05-16 12:00:00,"6.5",8.93
2008-05-17 12:00:00,"6.5",10.31
2008-05-18 12:00:00,"6.5",8.87
2008-05-19 12:00:00,"6.5",8.43
2008-05-20 12:00:00,"6.5",9.75
2008-05-21 12:00:00,"6.5",9.75
2008-05-22 12:00:00,"6.5",9.87
2008-05-23 12:00:00,"6.5",10
2008-05-24 12:00:00,"6.5",9.59
2008-05-25 12:00:00,"6.5",10.69
2008-05-26 12:00:00,"6.5",11.12
2008-05-27 12:00:00,"6.5",11.63
2008-05-28 12:00:00,"6.5",12.38
2008-05-29 12:00:00,"6.5",11.81
2008-05-30 12:00:00,"6.5",12.25
2008-05-31 12:00:00,"6.5",12.82
2008-06-01 12:00:00,"6.5",12.42
2008-06-02 12:00:00,"6.5",12.77
2008-06-03 12:00:00,"6.5",12.49
2008-06-04 12:00:00,"6.5",12.91
2008-06-05 12:00:00,"6.5",12.42
2008-06-06 12:00:00,"6.5",12.8
2008-06-07 12:00:00,"6.5",13
2008-06-08 12:00:00,"6.5",12.99
2008-06-09 12:00:00,"6.5",13.43
2008-06-10 12:00:00,"6.5",13.05
2008-06-11 12:00:00,"6.5",12.96
2008-06-12 12:00:00,"6.5",12.63
2008-06-13 12:00:00,"6.5",13.63
2008-06-14 12:00:00,"6.5",12.69
2008-06-15 12:00:00,"6.5",13.49
2008-06-16 12:00:00,"6.5",14.32
2008-06-17 12:00:00,"6.5",14.16
2008-06-18 12:00:00,"6.5",13.19
2008-06-19 12:00:00,"6.5",13.91
2008-06-20 12:00:00,"6.5",13.44
2008-06-21 12:00:00,"6.5",13.63
2008-06-22 12:00:00,"6.5",13.44
2008-06-23 12:00:00,"6.5",14.13
2008-06-24 12:00:00,"6.5",13.75
2008-06-25 12:00:00,"6.5",14.32
2008-06-26 12:00:00,"6.5",13.8
2008-06-27 12:00:00,"6.5",14.25
2008-06-28 12:00:00,"6.5",14.18
2008-06-29 12:00:00,"6.5",14.07
2008-06-30 12:00:00,"6.5",14.25
2008-07-01 12:00:00,"6.5",14.25
2008-07-02 12:00:00,"6.5",14.21
2008-07-03 12:00:00,"6.5",15.58
2008-07-04 12:00:00,"6.5",14.19
2008-07-05 12:00:00,"6.5",15.07
2008-07-06 12:00:00,"6.5",14.13
2008-07-07 12:00:00,"6.5",14.43
2008-07-08 12:00:00,"6.5",15
2008-07-09 12:00:00,"6.5",15.93
2008-07-10 12:00:00,"6.5",14.5
2008-07-11 12:00:00,"6.5",15.38
2008-07-12 12:00:00,"6.5",14.97
2008-07-13 12:00:00,"6.5",15.63
2008-07-14 12:00:00,"6.5",14.85
2008-07-15 12:00:00,"6.5",14.8
2008-07-16 12:00:00,"6.5",15.44
2008-07-17 12:00:00,"6.5",14.61
2008-07-18 12:00:00,"6.5",15.13
2008-07-19 12:00:00,"6.5",16.36
2008-07-20 12:00:00,"6.5",15
2008-07-21 12:00:00,"6.5",16.68
2008-07-22 12:00:00,"6.5",16.32
2008-07-23 12:00:00,"6.5",16.74
2008-07-24 12:00:00,"6.5",17.27
2008-07-25 12:00:00,"6.5",17.08
2008-07-26 12:00:00,"6.5",16.38
2008-07-27 12:00:00,"6.5",17
2008-07-28 12:00:00,"6.5",15.58
2008-07-29 12:00:00,"6.5",17.02
2008-07-30 12:00:00,"6.5",16.82
2008-07-31 12:00:00,"6.5",16.63
2008-08-01 12:00:00,"6.5",16.13
2008-08-02 12:00:00,"6.5",16.93
2008-08-03 12:00:00,"6.5",18
2008-08-04 12:00:00,"6.5",18.07
2008-08-05 12:00:00,"6.5",17
2008-08-06 12:00:00,"6.5",17.32
2008-08-07 12:00:00,"6.5",17.27
2008-08-08 12:00:00,"6.5",16.25
2008-08-09 12:00:00,"6.5",17.46
2008-08-10 12:00:00,"6.5",18.58
2008-08-11 12:00:00,"6.5",18.44
2008-08-12 12:00:00,"6.5",19.25
2008-08-13 12:00:00,"6.5",17.88
2008-08-14 12:00:00,"6.5",18.39
2008-08-15 12:00:00,"6.5",18.47
2008-08-16 12:00:00,"6.5",19.02
2008-08-17 12:00:00,"6.5",18.94
2008-08-18 12:00:00,"6.5",19.94
2008-08-19 12:00:00,"6.5",21.31
2008-08-20 12:00:00,"6.5",19.67
2008-08-21 12:00:00,"6.5",20.44
2008-08-22 12:00:00,"6.5",19.69
2008-08-23 12:00:00,"6.5",20.17
2008-08-24 12:00:00,"6.5",20.19
2008-08-25 12:00:00,"6.5",19.63
2008-08-26 12:00:00,"6.5",20.61
2008-08-27 12:00:00,"6.5",20.72
2008-08-28 12:00:00,"6.5",19.75
2008-08-29 12:00:00,"6.5",19.16
2008-08-30 12:00:00,"6.5",20
2008-08-31 12:00:00,"6.5",20.92
2008-09-01 12:00:00,"6.5",20.73
2008-09-02 12:00:00,"6.5",20.62
2008-09-03 12:00:00,"6.5",20.42
2008-09-04 12:00:00,"6.5",19.94
2008-09-05 12:00:00,"6.5",20.59
2008-09-06 12:00:00,"6.5",20.94
2008-09-07 12:00:00,"6.5",20.55
2008-09-08 12:00:00,"6.5",20
2008-09-09 12:00:00,"6.5",20.25
2008-09-10 12:00:00,"6.5",20.41
2008-09-11 12:00:00,"6.5",20.05
2008-09-12 12:00:00,"6.5",19.81
2008-09-13 12:00:00,"6.5",19.69
2008-09-14 12:00:00,"6.5",19.66
2008-09-15 12:00:00,"6.5",19.63
2008-09-16 12:00:00,"6.5",19.52
2008-09-17 12:00:00,"6.5",19.31
2008-09-18 12:00:00,"6.5",19.2
2008-09-19 12:00:00,"6.5",18.75
2008-09-20 12:00:00,"6.5",18.46
2008-09-21 12:00:00,"6.5",18.36
2008-09-22 12:00:00,"6.5",18.38
2008-09-23 12:00:00,"6.5",18.14
2008-09-24 12:00:00,"6.5",18.13
2008-09-25 12:00:00,"6.5",18.19
2008-09-26 12:00:00,"6.5",18
2008-09-27 12:00:00,"6.5",17.75
2008-09-28 12:00:00,"6.5",17.82
2008-09-29 12:00:00,"6.5",17.97
2008-10-07 12:00:00,"6.5",15.25
2008-10-08 12:00:00,"6.5",14.88
2008-10-09 12:00:00,"6.5",14.82
2008-10-10 12:00:00,"6.5",14.82
2008-10-11 12:00:00,"6.5",14.75
2008-10-12 12:00:00,"6.5",14.74
2008-10-13 12:00:00,"6.5",14.74
2008-10-14 12:00:00,"6.5",14.74
2008-10-15 12:00:00,"6.5",14.63
2008-10-16 12:00:00,"6.5",14.63
2008-10-17 12:00:00,"6.5",14.25
2008-10-18 12:00:00,"6.5",13.96
2008-10-19 12:00:00,"6.5",13.66
2008-10-20 12:00:00,"6.5",13.44
2008-10-21 12:00:00,"6.5",13.25
2008-10-22 12:00:00,"6.5",12.94
2008-10-23 12:00:00,"6.5",12.52
2008-10-24 12:00:00,"6.5",12.13
2008-10-25 12:00:00,"6.5",12
2008-10-26 12:00:00,"6.5",NA
2008-10-27 12:00:00,"6.5",11.94
2008-10-28 12:00:00,"6.5",11.81
2008-10-29 12:00:00,"6.5",11.25
2008-10-30 12:00:00,"6.5",10.75
2008-10-31 12:00:00,"6.5",10.44
2008-11-01 12:00:00,"6.5",10.37
2008-11-02 12:00:00,"6.5",10.09
2008-11-03 12:00:00,"6.5",9.82
2008-11-04 12:00:00,"6.5",9.75
2008-11-05 12:00:00,"6.5",9.68
2008-11-06 12:00:00,"6.5",9.81
2008-11-07 12:00:00,"6.5",10.04
2008-11-08 12:00:00,"6.5",9.79
